f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f101,f102,f103,f104,iscase
-299.9936523,-657.3024902,90.66326904,-427.5917969,118.1359406,-57.09454346,42.85466385,62.83917999,57.05391693,-38.90151215,23.92285538,11.49824142,42.89622498,-55.92224503,23.07020187,-4.234427452,50.71966553,-69.34706116,28.34437943,-7.672576904,39.26282501,-43.00393677,23.03133965,-1.445693731,19.70617676,-4.234427452,16.90216255,-7.523130417,36.16390991,-51.0426445,21.60864067,3.048058748,16.16017151,-47.54577637,15.47339058,-19.17409325,24.21850014,-31.71361351,12.26689243,-1.389837146,10.08853149,-59.30075836,14.34450245,-24.29686928,18.64907837,-4.234427452,13.63512039,-7.457332134,14.71951103,-29.84698105,12.2285738,-8.000030518,0.130126009,0.091671317,1,0.000208064,0.422337115,0.405273914,1,0.001425736,0.359316766,0.429398835,1,-4.234427452,0.361395389,0.504537106,1,0.000971992,0.374896467,0.446850657,1,0.000564372,0.291165084,0.249131829,1,0.000155772,0.311108381,0.181955621,1,7.44E-05,0.29635489,0.162284479,0.987689614,-4.234427452,0.249204308,0.130191162,0.820520997,0.000249445,0.233700112,1,0.00034066,0.34733507,0.309961379,1
-317.1716614,-707.1743774,113.5958557,-431.1747131,145.4317322,-67.14239502,45.66348267,61.16653442,63.8381958,-29.04385376,23.64947891,7.894577026,49.79327393,-81.56867981,34.85488892,-13.06734657,39.06915665,-49.76647186,23.07112694,-1.89204967,49.28926086,-25.08828354,17.43999481,5.772699356,22.51444244,-13.06734657,19.74819374,-15.63321304,35.96342087,-50.56314087,16.99937248,-2.723189116,15.56067657,-44.47852325,15.57188702,-12.94301891,27.50523758,-28.55489349,13.22186279,3.07357955,13.81361389,-62.97962952,16.73065376,-15.83133411,14.27868748,-13.06734657,11.32364178,-7.501471996,16.17669868,-27.58570862,11.79751682,-7.814854145,0.119720671,0.087507512,1,0.00097716,0.398239791,0.34072718,1,0.051238544,0.334631056,0.504192114,1,-13.06734657,0.379524499,0.642308354,1,0.001139468,0.332863659,0.327995718,1,0.000434221,0.308933467,0.157377794,0.974401772,8.41E-05,0.257319063,0.114250623,0.905775607,0.000100159,0.231473193,0.096696906,0.81228894,-13.06734657,0.207645923,0.089789562,0.74284476,0.002563356,0.197096691,1,0.000126857,0.303579003,0.194176584,1
-239.2689209,-691.2133789,121.6936188,-433.1037598,141.0601807,-67.70171356,51.23963928,55.17944336,70.4621582,-34.7192688,24.02750397,12.98347664,51.17974472,-80.7726059,32.86684036,4.497850895,50.40341949,-34.41546631,22.65520287,7.554491997,42.11524963,-45.39571381,20.98253822,-0.411376387,28.00601768,4.497850895,23.8826828,-17.63437271,31.06909752,-50.43362427,17.19008446,-1.88793385,14.99060822,-51.10633087,13.57586098,-16.63424301,23.86234283,-36.48648071,14.36138821,-1.362645388,8.415987968,-63.84804916,14.13238049,-23.23497772,24.15459442,4.497850895,11.86484623,-6.224023819,20.46617126,-31.01946259,13.29347324,-6.812107086,0.148731037,0.094626034,1,0.000959466,0.35844025,0.356808454,1,0.001219048,0.374926507,0.561337054,1,4.497850895,0.367354751,0.482985497,1,0.000749919,0.315225989,0.269705713,1,0.0002244,0.267674863,0.153862387,0.889734924,0.000146271,0.172244549,0.085554346,1,0.000121322,0.202481717,0.084495246,0.786221445,4.497850895,0.167286888,0.082205214,0.82081455,0.000257921,0.187514812,1,0.000168668,0.313577414,0.209165901,1
-298.059021,-705.9041748,107.6851273,-451.628479,124.2601471,-75.75244141,47.2998085,54.21836472,62.34207916,-42.42932892,24.5816555,9.088796616,50.84971237,-81.42544556,33.51608658,-5.957134724,32.84553528,-29.09038162,16.93224335,7.020829201,46.39913177,-38.43495178,20.6397171,-0.487364531,22.35861588,-5.957134724,22.72743607,-18.16264343,31.73497009,-42.80176544,15.89703846,-3.819143534,13.82282639,-44.31248474,13.29162598,-15.29440594,20.4092598,-26.35860443,11.18071461,-1.215118289,12.02287674,-59.37208557,14.33161163,-18.68881989,18.49242973,-5.957134724,11.61463642,-9.22328949,16.70620537,-36.04844666,12.50923443,-8.094871521,0.134108068,0.09308143,1,0.000405959,0.29220143,0.176381946,1,0.000252999,0.301708072,0.305974156,1,-5.957134724,0.36216563,0.660151482,1,0.003054371,0.348739088,0.566192985,1,0.001248565,0.368086278,0.343455255,1,0.000122217,0.295915306,0.198783308,1,9.40E-05,0.270504832,0.149790078,0.879783034,-5.957134724,0.21364364,0.117967226,1,0.000316683,0.258896202,1,0.000178566,0.308422327,0.173826933,1
-240.3781128,-687.6065063,113.7944336,-450.7133789,158.8486328,-80.82997131,58.90745163,52.82585526,72.85853577,-39.3964386,24.87432861,15.56118488,48.94799805,-86.64642334,33.92543793,-13.61912346,42.28913498,-41.59772491,20.72320557,1.155589104,56.6590271,-33.623909,21.15752792,4.016559601,17.33016396,-13.61912346,19.95499039,-17.35168076,29.59623718,-51.62529755,16.43633652,-5.764743805,17.358181,-48.80327606,14.60394382,-14.79686832,21.63052559,-33.37207794,13.02602386,-1.440340161,7.332619667,-54.59172058,13.56967735,-15.02567768,24.8884964,-13.61912346,12.92711639,-5.560955524,10.87065315,-31.84923553,11.18168926,-7.438057423,0.169578996,0.135641431,1,0.00045384,0.367206872,0.279722661,1,0.000960364,0.36585924,0.397452891,1,-13.61912346,0.377323657,0.570553839,1,0.012245087,0.338971853,0.396357328,0.904172421,0.002000996,0.226845682,0.216744751,1,0.0004153,0.322352439,0.254119813,1,0.000440431,0.332401186,0.288818151,1,-13.61912346,0.314300418,0.268044621,1,0.000889713,0.308725327,1,0.000386518,0.312095821,0.232878968,1
-281.4564514,-689.3547974,116.075386,-464.8985901,122.6720886,-91.78447723,51.56241608,40.0901413,83.22077179,-27.96417618,22.33038139,17.07282257,64.27557373,-67.60933685,32.9559288,11.45435047,56.69818115,-26.28862,19.9542141,11.86657715,52.69083405,-44.94317245,22.70992088,1.22758615,21.73692703,11.45435047,19.325737,-13.3842926,44.8973732,-58.33873749,21.15078545,-0.726495028,13.56902504,-48.43224716,15.21420956,-13.42595959,26.56399155,-38.13908386,14.15271568,-4.937511921,7.774401665,-60.58113098,14.16272831,-19.28637314,11.52736187,11.45435047,8.731865883,-4.414778233,12.93891239,-31.07412529,9.223378181,-7.313911915,0.154157809,0.096575056,1,0.000261512,0.282284617,0.226074293,1,0.001450298,0.326326936,0.371455967,1,11.45435047,0.375146866,0.63291198,1,0.000246956,0.356417209,0.454752177,1,0.000274869,0.372844189,0.318095833,1,0.000200257,0.342266083,0.243340328,1,0.000149563,0.230142087,0.14017199,0.911499918,11.45435047,0.223994002,0.125673577,0.807649136,0.000420858,0.206914291,1,0.000269678,0.396451145,0.279805064,1
-292.8707581,-718.5828247,110.779541,-455.2398376,133.9727325,-71.69540405,48.49957275,62.19638062,68.96364594,-34.78283691,24.54741669,10.65391254,44.22227859,-83.7495575,31.59866905,-13.44140339,44.99067688,-46.11124802,22.35968399,0.956893563,51.92032242,-24.52640533,16.78211403,6.791165829,16.19004822,-13.44140339,16.16243935,-13.91690445,30.95785904,-42.86359406,17.5867424,-2.309931517,10.83659172,-56.06772614,14.29161453,-18.50321388,23.75600052,-33.11270142,14.07396317,-3.402495623,24.38068771,-59.28879547,16.52454758,-12.29867649,23.25821686,-13.44140339,12.76600552,-8.702566147,10.62408638,-24.60498619,8.504034996,-7.304314137,0.139021059,0.096340014,1,0.000149545,0.397135556,0.291458249,1,0.000252575,0.408353597,0.341159135,1,-13.44140339,0.362528175,0.390668392,1,0.000724532,0.412342072,0.467696756,1,0.002335776,0.303098232,0.23875469,1,0.000368195,0.309596062,0.17448622,1,0.000198013,0.298397034,0.164597869,1,-13.44140339,0.243380457,0.125049606,1,0.000306605,0.203865528,1,0.000243629,0.268694043,0.176032066,1
-237.0758209,-693.7269287,149.608963,-441.3900146,144.9220886,-85.38563538,52.02843857,48.56827164,62.09942245,-43.16349792,27.20094681,10.95796299,52.14358521,-75.08081818,32.85825348,1.909077406,46.83553696,-33.66412735,19.95432854,5.96407795,36.19680405,-27.05472565,16.73357773,5.839858532,37.99226379,1.909077406,25.5019207,-12.91697216,31.59675598,-48.21735764,17.97680092,-0.331482649,19.93931198,-57.45790863,17.06353951,-12.53734684,23.20087242,-30.71265411,11.91306114,0.012239335,13.46859837,-52.19178009,17.24380875,-15.09214306,20.27388382,1.909077406,11.4751606,-2.632786989,19.50987434,-24.02423668,10.61555958,-3.268230438,0.15006751,0.09498271,1,0.000264465,0.395251244,0.337441862,1,0.001131355,0.379196048,0.424453199,1,1.909077406,0.35251689,0.575901628,1,0.007256697,0.364458591,0.636437416,1,0.001367445,0.349066883,0.447170168,1,0.000637214,0.408708513,0.373765349,1,0.000140594,0.343255848,0.253073722,1,1.909077406,0.330397308,0.22499159,0.94480443,0.000651835,0.308101416,1,0.001098056,0.35230884,0.281219631,1
-288.692627,-666.4891968,118.2557526,-450.228302,131.4145355,-99.68183899,55.63769913,38.06884766,69.9312439,-39.85173798,21.9533596,8.209521294,64.74012756,-80.20404053,31.24109459,7.745949745,53.07798767,-39.37384796,19.11222076,6.945091724,32.02000809,-47.60805511,17.09870911,4.024422169,21.03473663,7.745949745,20.75490952,-10.61223602,34.01137924,-51.27187729,18.11996841,1.634914279,12.7191782,-57.60206604,15.47980213,-13.18928051,26.84941864,-12.717659,9.763504028,4.766149044,11.56329536,-59.77845764,16.41030502,-17.69003487,25.07938004,7.745949745,12.48919582,-1.98523736,12.36731339,-24.81328201,9.952641487,-2.168167114,0.158283746,0.114170172,1,0.000372918,0.387951195,0.417467058,1,0.000929343,0.351364851,0.481939763,1,7.745949745,0.35276407,0.566433549,1,0.000604776,0.362467527,0.503017843,1,0.001628947,0.391796827,0.395115346,1,0.000242334,0.371783495,0.312240064,1,0.000125923,0.314657182,0.220588803,0.890117109,7.745949745,0.277885288,0.207922593,1,0.000809504,0.331527501,1,0.000363834,0.350698888,0.338669926,1
-275.1930237,-686.336731,120.6946411,-462.9642944,128.0671539,-63.65078354,44.44274521,47.13111115,56.98744202,-65.34616852,21.58745003,6.214248657,62.70659637,-69.67739868,31.74740601,-3.367019653,46.45726776,-63.30329132,27.30633545,-3.524256229,34.20526123,-46.31665039,15.05598545,1.114677429,17.84131622,-3.367019653,18.66354561,-4.657406807,37.00009918,-36.57129669,17.29740524,-0.2068232,14.03685474,-51.34748077,18.13637543,-19.0990963,18.87208176,-20.52197456,10.08627701,0.028611612,12.48742867,-63.85238647,16.47511864,-11.67041016,15.03394508,-3.367019653,10.15849686,-5.489298344,20.09835625,-21.69083023,9.40404892,-2.752697468,0.131910687,0.093554688,1,0.000346089,0.356971949,0.264096409,1,0.000520769,0.320586145,0.279586226,1,-3.367019653,0.361187667,0.51932168,1,0.011537043,0.354615688,0.635839462,1,0.003849327,0.369381994,0.426272303,1,0.000307876,0.389301121,0.339299381,1,0.000125659,0.350777179,0.273141235,1,-3.367019653,0.371219844,0.280033022,1,0.000261365,0.339079946,1,0.00015246,0.316671014,0.245303914,1
-277.2980652,-650.4971313,98.82518005,-400.7784424,132.1689148,-64.28350067,41.93312454,61.82024002,67.26951599,-45.15875244,23.2739315,6.58847332,46.40106201,-69.92494965,29.65212822,-13.30586052,34.96747589,-55.26996994,26.32585335,-7.140789986,33.03212738,-33.83959198,16.28037262,3.77592659,23.21261787,-13.30586052,18.6980629,-12.09708977,31.14360619,-49.44523239,20.3801403,-1.407204747,12.73776817,-51.10784149,14.89140511,-17.03050232,19.78600883,-35.90231323,12.08711243,-5.251968861,5.679018974,-65.01647949,14.45391846,-17.81871986,22.35965729,-13.30586052,11.44994354,0.20074141,18.04758835,-29.32456207,11.21914482,-6.896316528,0.129898314,0.085632324,1,0.000253163,0.318011969,0.184889108,1,0.001257054,0.304677755,0.235228434,1,-13.30586052,0.345362753,0.496386468,1,0.015761735,0.359771013,0.705739975,1,0.000780841,0.323277831,0.360444397,0.989902079,0.000293234,0.227779225,0.125273481,0.937336385,0.000139799,0.168088123,0.059269302,0.880845189,-13.30586052,0.153995037,0.052948046,0.773482919,0.000318505,0.139799073,1,0.000869362,0.347778082,0.214843243,1
-246.4081116,-619.9150391,108.6396103,-401.6947632,125.9512177,-72.58956146,44.62343216,53.98845291,50.68811035,-41.52830505,23.41451263,15.31425095,37.65336609,-74.21961212,27.40429306,-8.897508621,37.12071991,-84.17698669,35.13706207,-17.62619781,34.24377441,-38.75892258,19.25094223,-3.400837421,30.15724945,-8.897508621,20.55772591,-7.598115921,47.14034271,-44.26258087,21.74674797,4.75787735,13.06257248,-47.45946503,15.46049023,-14.55077076,24.09479523,-34.19994354,11.77650356,-1.45934093,9.122783661,-52.41592789,11.6391592,-14.26417828,13.4755764,-8.897508621,10.14903164,-8.087947845,21.88568115,-24.98825836,10.79231167,1.706635952,0.133189289,0.09066647,1,0.000299012,0.341855466,0.249076784,1,0.000233401,0.384258956,0.330425322,1,-8.897508621,0.345166504,0.404093921,1,0.005838751,0.342194825,0.539354563,1,0.00146616,0.374427259,0.46829465,1,0.001788341,0.276768863,0.240934968,0.930439711,0.000146188,0.243515238,0.156327724,0.837885022,-8.897508621,0.249276102,0.147959024,1,0.000200834,0.291040272,1,0.000616004,0.310587078,0.273325622,1
-284.3126526,-727.8469849,104.5925751,-462.3152466,171.8364258,-85.79498291,57.24626541,68.36637878,66.74687958,-22.36286926,20.96969414,17.93695641,45.88498688,-94.82476807,37.923172,-16.0077076,49.34357452,-58.99822235,27.2519989,-1.515094757,53.89026642,-42.50672913,25.76513863,1.669712663,31.0158844,-16.0077076,18.59417725,-11.02873325,44.02146912,-53.74967957,24.76667023,-0.319278777,15.79411983,-66.8033905,17.44024086,-21.08652306,30.17274284,-30.43354797,13.78413486,-0.536089718,13.93378353,-53.65639496,12.455513,-16.79442978,20.29930496,-16.0077076,12.08813286,-7.989728451,16.68516541,-31.18628311,11.62967014,-2.784338236,0.123822612,0.083759014,1,0.000215013,0.358846515,0.256085694,1,0.001448527,0.392405182,0.392028838,1,-16.0077076,0.37160635,0.473403215,1,0.002188927,0.361533076,0.433684468,1,0.001381896,0.30704546,0.214618117,1,0.000321533,0.317116648,0.18517141,1,0.000198255,0.30956775,0.18396543,1,-16.0077076,0.29439652,0.160716668,1,0.000343953,0.213845566,1,0.000139388,0.22113955,0.141604289,1
-269.2998657,-674.9575195,89.50499725,-414.5514832,161.9822083,-65.53231812,57.43375778,47.56846619,73.94122314,-40.38309097,23.59591103,9.307594299,34.85378265,-88.46744537,27.40191078,-10.23243523,37.24002838,-79.60613251,27.30950737,0.356380224,48.6467514,-41.50748444,20.92626953,-0.716911852,18.15373802,-10.23243523,24.20322037,-16.20752716,24.99607468,-46.77041626,18.02033997,-4.389340878,12.71476173,-52.9729805,16.07779121,-17.08725166,24.3146286,-20.69781876,10.65842342,1.802739501,10.72433281,-57.05064392,12.79418278,-17.13116264,14.15505886,-10.23243523,10.11997128,-5.137135506,24.58017921,-34.39820099,12.76879978,-3.365213394,0.177339098,0.156386432,1,7.69E-05,0.355356753,0.255352408,1,0.000170451,0.350590169,0.440917045,1,-10.23243523,0.363919139,0.615300179,1,0.000489424,0.365309715,0.394531965,1,0.001035443,0.285381138,0.209913492,1,0.00096739,0.218713149,0.142917484,1,0.000817513,0.321159571,0.187621638,0.936453283,-10.23243523,0.161920086,0.098155737,0.959819973,0.000330403,0.168993726,1,2.14E-05,0.321355432,0.229930103,1
-278.8852539,-654.5466919,81.57540894,-441.1501465,151.9069824,-104.9227524,67.14906311,44.57923126,88.96437073,-27.37698364,25.66954613,23.37530899,54.85934448,-76.26820374,30.58708763,-14.05460262,46.9370575,-94.80406189,37.67052078,-14.80080891,54.64109802,-49.2883606,26.89845848,1.465210557,27.57495499,-14.05460262,15.75285339,-9.881947517,47.95304108,-50.46367645,23.9889431,6.507713795,11.82745075,-63.6343689,15.76134491,-18.48629951,23.23709297,-37.99720764,13.03302002,-1.37868011,12.33088398,-58.23123932,13.19944668,-9.939138412,19.58634949,-14.05460262,11.97313213,-7.671518326,21.01288605,-30.39738846,11.50239658,-3.42244482,0.158312879,0.149583899,1,0.000313765,0.383535147,0.315504372,1,0.000633211,0.362155825,0.358244896,1,-14.05460262,0.354476959,0.516151071,1,0.00074168,0.337636322,0.422334731,1,0.001193246,0.282634884,0.211177275,1,0.000211914,0.209698975,0.147072509,1,0.000277591,0.252149403,0.158389077,0.923718929,-14.05460262,0.227617964,0.131283402,1,0.000347129,0.257545739,1,0.000104619,0.300923377,0.24359493,1
-285.3197327,-664.3179321,73.68271637,-413.7138672,172.5831604,-77.43728638,59.00207138,53.70798111,50.4204483,-30.56015396,18.81157684,11.75779819,45.90831757,-110.4708939,37.58132553,-26.97821617,48.40470886,-44.97142029,24.05083084,-7.107840061,52.85050201,-37.18965149,21.11389732,6.287261009,22.51240158,-26.97821617,17.90437889,-13.18942928,40.90137482,-52.21157455,22.19560623,-1.66799438,10.9988575,-41.7828598,11.33241367,-11.77919483,21.82265472,-30.49294281,13.27407169,0.000705332,5.905491352,-56.28295135,14.23311901,-19.56149673,22.87727547,-26.97821617,12.04669952,-0.795813441,17.05747795,-38.76268768,12.46951389,-6.435876846,0.178889165,0.157771456,1,0.009677091,0.337075472,0.426168412,1,0.011446078,0.337894022,0.675513804,1,-26.97821617,0.349095166,0.456052035,0.805528879,0.001197549,0.242920026,0.19259572,1,0.00018313,0.255284101,0.146957263,1,0.000121538,0.205697,0.115654573,0.348533332,0.000112892,0.089927122,0.064375564,0.648653567,-26.97821617,0.160822392,0.117409222,0.796160817,0.002664824,0.20503515,1,0.000589011,0.300884604,0.221385062,1
-280.0016785,-651.3218384,79.41287994,-416.0404358,145.8871002,-73.70928955,57.32807159,53.150383,44.54588318,-51.09672546,24.11723518,4.448742867,36.13504028,-78.19132996,31.0460186,-20.48216629,58.45288086,-33.72702789,20.65026093,2.825090408,50.64823914,-41.58992767,17.96788216,1.221561432,16.94106483,-20.48216629,19.03030396,-13.75183678,33.39533997,-41.26157379,17.59130859,-0.253134727,7.822489738,-65.34614563,15.50165367,-19.85305405,24.92837524,-30.65565872,13.32991219,1.967083931,21.72105026,-53.82189178,14.84466267,-13.16855621,18.39146233,-20.48216629,11.3668251,-1.905569792,18.17450905,-30.0877285,12.05200481,-8.026025772,0.18911518,0.177698992,1,0.003012256,0.381768852,0.425694495,1,0.010077581,0.312711179,0.516498208,1,-20.48216629,0.366961777,0.56433773,1,0.000692722,0.307654679,0.313931584,1,0.001138462,0.203806788,0.166575149,0.846087873,0.000152501,0.208275408,0.171876431,1,0.000166163,0.334600478,0.266714066,1,-20.48216629,0.267955214,0.216866776,1,0.000875268,0.267710865,1,0.000268297,0.352271885,0.33193925,1
-249.4185333,-672.3208618,112.5757065,-408.6953735,148.0647125,-76.42817688,55.36318207,40.3417244,39.13571167,-49.98532867,20.4905529,6.83828783,49.92539978,-62.46563339,28.09815407,-4.417816162,43.14681244,-46.87483978,21.99742699,4.810574532,44.01945114,-42.63045883,20.68063927,-0.066481158,23.05302238,-4.417816162,22.43339729,-15.95705605,27.87211227,-61.97592926,18.99370956,-4.889595985,16.133358,-55.77805328,17.4240036,-11.98153973,21.25502586,-36.70640564,15.49100113,0.96010536,9.052057266,-55.31880951,15.11458588,-14.20303059,17.9237957,-4.417816162,9.581633568,-2.159060001,20.36340714,-28.63821793,11.29452896,-3.441995859,0.177985276,0.157820992,1,0.000174121,0.347797632,0.270411879,1,0.000315888,0.38414523,0.309849739,1,-4.417816162,0.331430316,0.392135292,1,0.015110482,0.38877672,0.568032146,1,0.010847052,0.346856803,0.481645763,1,0.002048973,0.286856323,0.292285383,1,0.000220479,0.294367999,0.248375162,1,-4.417816162,0.290842414,0.242940351,1,0.000224903,0.328690201,0.897271037,7.23E-05,0.245984927,0.206345558,1
-299.2183838,-698.3753052,110.1389999,-438.8064575,122.5972443,-65.07403564,47.96040726,43.99094009,55.14925003,-36.05329132,19.69151497,11.16425419,42.76989746,-73.0011673,29.93069267,-14.80375195,38.46726227,-57.56322861,25.16692352,-2.940773249,35.29216766,-29.96248436,14.51346016,5.437011719,24.34748268,-14.80375195,20.89622307,-9.837267876,34.96636963,-41.21284485,18.51551056,3.446186781,16.54868317,-45.84934235,15.76655579,-13.83545876,34.41136551,-24.7108593,12.45734501,0.697499335,14.92153549,-54.04428864,16.1748085,-13.74257088,22.10584259,-14.80375195,13.49160004,-0.381601751,13.28099442,-28.3825531,11.36994362,-5.86260128,0.187743659,0.141825908,1,0.000523319,0.383495063,0.311453044,1,0.000445514,0.390007824,0.387905836,1,-14.80375195,0.372045517,0.487454802,1,0.002501995,0.383961201,0.616074562,1,0.000908359,0.37386784,0.426597774,1,0.00101829,0.362205893,0.237936795,1,0.000104485,0.301945329,0.167836517,0.922635555,-14.80375195,0.271786094,0.139612287,0.838817477,0.000136282,0.250496835,1,0.001232044,0.328563988,0.297393322,1
